"year","month","day","hour","mintemp","maxtemp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","minpressure","maxpressure","visib","delayed"
2013,2,10,5,19.94,21.02,6.98,56.56,320,11.5078,13.242946084,0,1027.7,1028.2,10,"0"
2013,2,10,6,19.04,21.92,6.98,58.78,320,13.80936,15.8915353008,0,1028,1028.4,10,"1"
2013,2,10,7,19.04,21.02,6.98,58.78,330,12.65858,14.5672406924,0,1028.4,1028.8,10,"1"
2013,2,10,8,19.04,21.02,6.98,58.78,340,11.5078,13.242946084,0,1028.3,1028.7,10,"1"
2013,2,10,9,17.06,19.94,8.06,67.21,340,9.20624,10.5943568672,0,1028.6,1029,10,"1"
2013,2,10,10,15.98,19.94,8.06,70.43,310,10.35702,11.9186514756,0,1029.5,1029.9,10,"1"
2013,2,10,11,15.98,19.94,6.98,67.07,350,6.90468,7.9457676504,0,1030.1,1030.5,10,"1"
2013,2,10,12,17.96,19.94,8.06,64.65,340,9.20624,10.5943568672,0,1030.7,1031,10,"1"
2013,2,10,13,21.02,23,8.06,52.18,340,8.05546,9.2700622588,0,1031.6,1032.1,10,"1"
2013,2,10,14,24.08,26.06,8.96,49.87,360,6.90468,7.9457676504,0,1032.1,1032.5,10,"1"
2013,2,10,15,26.06,26.96,8.96,46.08,320,6.90468,7.9457676504,0,1032.3,1032.9,10,"1"
2013,2,10,16,28.94,30.02,10.04,44.58,340,3.45234,3.9728838252,0,1031.6,1032.1,10,"1"
2013,2,10,17,30.92,33.08,8.96,39.19,0,0,0,0,1030.4,1030.9,10,"1"
2013,2,10,18,30.02,33.98,12.92,42.66,0,0,0,0,1029.7,1030.1,10,"1"
2013,2,10,19,30.92,35.96,14,49.01,220,3.45234,3.9728838252,0,1029.5,1030.4,10,"1"
2013,2,10,20,30.02,35.96,19.04,63.24,200,6.90468,7.9457676504,0,1028.8,1029.7,10,"1"
2013,2,10,21,28.94,35.06,19.04,66.09,190,5.7539,6.621473042,0,1028.5,1029.2,10,"1"
2013,2,10,22,30.02,30.02,17.06,58.08,190,4.60312,5.2971784336,0,1029.5,1029.5,10,"1"
2013,2,10,23,28.04,28.04,15.98,60.1,180,3.45234,3.9728838252,0,1029.5,1029.5,10,"0"
2013,2,11,5,30.92,35.96,28.94,75.39,190,9.20624,10.5943568672,0,1026.4,1027,10,"1"
2013,2,11,6,30.92,35.96,26.96,72.03,210,9.20624,10.5943568672,0,1026,1026.5,10,"1"
2013,2,11,7,32,37.04,28.94,72.24,180,5.7539,6.621473042,0,1024.4,1024.9,10,"1"
2013,2,11,8,33.08,37.94,32,78.96,150,9.20624,10.5943568672,0,1023.5,1023.9,10,"1"
2013,2,11,9,32,37.94,33.08,85.24,150,4.60312,5.2971784336,0,1022.2,1023.2,10,"1"
2013,2,11,10,33.98,37.94,35.06,89.25,140,5.7539,6.621473042,0.01,1021.1,1021.8,10,"1"
2013,2,11,11,35.6,39.2,35.6,93.08,170,11.5078,13.242946084,0.04,,,5,"1"
2013,2,11,12,37.4,39.02,37.4,100,130,10.35702,11.9186514756,0.06,,,5,"1"
2013,2,11,13,37.4,39.2,37.4,93.19,130,12.65858,14.5672406924,0.05,,,5,"1"
2013,2,11,14,35.6,44.06,41,100,170,10.35702,11.9186514756,0.16,,,2,"1"
2013,2,11,15,35.96,44.6,42.8,100,200,19.56326,22.5130083428,0.03,,,3,"1"
2013,2,11,16,37.04,44.6,42.8,100,360,18.41248,21.1887137344,0.01,,,1,"1"
2013,2,11,17,39.02,42.08,42.08,100,270,5.7539,6.621473042,0.01,1011,1011.6,0.5,"1"
2013,2,11,18,39.92,42.8,42.8,100,220,3.45234,3.9728838252,0.01,,,1.5,"1"
2013,2,11,19,39.02,42.8,42.8,100,320,4.60312,5.2971784336,0,,,1,"1"
2013,2,11,20,41,42.8,41,100,160,4.60312,5.2971784336,0,,,1,"1"
2013,2,11,21,41,42.98,41,95.92,250,3.45234,3.9728838252,0,1006.4,1006.8,1,"1"
2013,2,11,22,42.8,42.8,39.2,86.99,0,0,0,0,,,0.12,"1"
2013,2,11,23,42.8,42.8,39.2,86.99,80,3.45234,3.9728838252,0.01,,,0.12,"0"
2013,2,12,5,39.92,42.08,39.02,96.55,310,6.90468,7.9457676504,0,,,10,"1"
2013,2,12,6,39.02,44.06,37.94,92.56,270,19.56326,22.5130083428,0,1006.6,1007.3,10,"1"
2013,2,12,7,39.92,42.98,28.94,62.21,290,23.0156,26.485892168,0,1007.1,1007.8,10,"1"
2013,2,12,8,39.02,42.08,26.96,61.63,290,50,50,0,1007.9,1008.5,10,"1"
2013,2,12,9,39.02,41,26.96,61.63,280,13.80936,15.8915353008,0,1008.3,1009,10,"1"
2013,2,12,10,39.02,41,26.96,61.63,290,17.2617,19.864419126,0,,,10,"1"
2013,2,12,11,39.02,42.08,26.96,61.63,280,16.11092,18.5401245176,0,1009.4,1010,10,"1"
2013,2,12,12,39.92,41,26.06,57.33,270,19.56326,22.5130083428,0,1010.2,1010.9,10,"1"
2013,2,12,13,39.2,42.08,26.6,60.29,280,20.71404,23.8373029512,0,,,10,"1"
2013,2,12,14,41.9,42.08,24.98,50.77,290,17.2617,19.864419126,0,1011.2,1011.8,10,"1"
2013,2,12,15,42.08,42.98,26.06,52.73,280,17.2617,19.864419126,0,1011.6,1012.3,10,"1"
2013,2,12,16,42.98,44.06,24.98,48.7,280,17.2617,19.864419126,0,1011.8,1012.4,10,"1"
2013,2,12,17,44.06,44.06,26.06,48.87,280,21.86482,25.1615975596,0,1011.8,1012.5,10,"1"
2013,2,12,18,44.06,46.04,26.06,45.33,300,21.86482,25.1615975596,0,1011.7,1012.3,10,"1"
2013,2,12,19,44.06,46.94,26.06,47.23,310,20.71404,23.8373029512,0,1011.5,1011.9,10,"1"
2013,2,12,20,42.98,44.96,24.98,48.7,300,17.2617,19.864419126,0,1011.3,1011.8,10,"1"
2013,2,12,21,42.08,42.98,24.08,46.91,300,16.11092,18.5401245176,0,1010.4,1011.3,10,"0"
2013,2,12,22,41,41,24.08,50.63,260,14.96014,17.2158299092,0,1013.7,1013.7,10,"0"
2013,2,12,23,41,41,24.08,50.63,270,14.96014,17.2158299092,0,1014.8,1014.8,10,"0"
2013,2,13,5,32,37.04,24.08,69.04,270,8.05546,9.2700622588,0,1013.6,1014.2,10,"0"
2013,2,13,6,30.92,37.04,23,72.12,290,8.05546,9.2700622588,0,1014.2,1014.8,10,"1"
2013,2,13,7,30.02,37.04,24.08,78.27,310,9.20624,10.5943568672,0,1013.9,1014.6,10,"1"
2013,2,13,8,30.92,35.96,24.98,75,310,9.20624,10.5943568672,0,1013.5,1013.9,10,"1"
2013,2,13,9,30.92,35.06,24.08,75.46,340,10.35702,11.9186514756,0,1012.4,1012.9,10,"1"
2013,2,13,10,30.92,35.06,24.08,69.04,250,5.7539,6.621473042,0,1013,1013.6,10,"1"
2013,2,13,11,30.02,33.98,23,74.81,240,3.45234,3.9728838252,0,1012.9,1013.3,10,"1"
2013,2,13,12,33.98,37.04,26.96,75.2,0,0,0,0,1012.9,1013.5,10,"1"
2013,2,13,13,37.04,37.94,24.08,59.09,360,5.7539,6.621473042,0,1012.2,1012.6,10,"1"
2013,2,13,14,37.94,39.92,21.92,49.93,330,5.7539,6.621473042,0,1011.9,1012.3,10,"1"
2013,2,13,15,39.02,39.02,21.92,49.93,190,10.35702,11.9186514756,0,1012.2,1012.9,10,"1"
2013,2,13,16,39.02,42.08,24.08,50.63,,5.7539,6.621473042,0,1011.4,1012.1,10,"1"
2013,2,13,17,39.92,41,24.08,50.63,220,4.60312,5.2971784336,0,1009.9,1010.7,10,"1"
2013,2,13,18,42.08,42.98,24.08,46.91,90,4.60312,5.2971784336,0,1008.1,1008.4,10,"1"
2013,2,13,19,39.02,42.98,24.98,56.77,180,8.05546,9.2700622588,0,1007.9,1008.8,10,"1"
2013,2,13,20,39.02,42.08,26.06,56.77,160,11.5078,13.242946084,0,1007.3,1008,10,"1"
2013,2,13,21,37.94,46.04,26.06,59.22,170,4.60312,5.2971784336,0,1006.4,1007,10,"1"
2013,2,13,22,37.94,37.94,24.98,59.22,60,5.7539,6.621473042,0,1006.1,1006.1,10,"0"
2013,2,13,23,37.94,37.94,24.98,59.22,120,3.45234,3.9728838252,0,1006.6,1006.6,10,"0"
2013,2,14,5,33.8,34.16,30.2,86.49,360,11.5078,13.242946084,0.01,,,8,"0"
2013,2,14,6,33.98,35.06,30.92,88.42,360,9.20624,10.5943568672,0,1006.8,1007.1,10,"1"
2013,2,14,7,33.08,35.6,32,92.36,350,10.35702,11.9186514756,0,,,10,"1"
2013,2,14,8,33.8,35.06,30.92,86.49,350,9.20624,10.5943568672,0,,,10,"1"
2013,2,14,9,35.06,35.6,30.2,81.65,340,10.35702,11.9186514756,0,,,10,"1"
2013,2,14,10,32,35.06,28.94,88.32,340,8.05546,9.2700622588,0,1009.8,1010.3,10,"1"
2013,2,14,11,32.36,35.06,30.02,90.97,320,6.90468,7.9457676504,0,1011.2,1011.6,10,"1"
2013,2,14,12,35.06,35.06,31.1,85.31,320,8.05546,9.2700622588,0,1012.7,1013.1,10,"1"
2013,2,14,13,36.5,37.94,32,83.56,320,10.35702,11.9186514756,0,1013.4,1013.8,10,"1"
2013,2,14,14,37.94,39.92,30.02,70.35,350,10.35702,11.9186514756,0,1013.9,1014.4,10,"1"
2013,2,14,15,39.92,42.08,28.94,61.89,,8.05546,9.2700622588,0,1014.3,1014.7,10,"1"
2013,2,14,16,42.08,44.06,26.06,50.94,,4.60312,5.2971784336,0,1014,1014.5,10,"1"
2013,2,14,17,42.08,44.96,24.98,46.41,220,6.90468,7.9457676504,0,1013.6,1014.2,10,"1"
2013,2,14,18,44.06,46.94,26.06,48.87,,12.65858,14.5672406924,0,1013.6,1014.5,10,"1"
2013,2,14,19,42.98,46.94,26.06,50.94,250,12.65858,14.5672406924,0,1013.5,1014.4,10,"1"
2013,2,14,20,42.08,46.04,26.96,54.73,230,12.65858,14.5672406924,0,1013.8,1014.7,10,"1"
2013,2,14,21,39.92,44.96,28.04,62.21,240,14.96014,17.2158299092,0,1014.4,1015.4,10,"1"
2013,2,14,22,39.02,39.02,30.02,69.86,180,10.35702,11.9186514756,0,1015.4,1015.4,10,"1"
2013,2,14,23,39.02,41,30.92,72.46,180,11.5078,13.242946084,0,1015.2,1016,10,"0"
2013,2,15,5,33.98,39.02,30.02,85.24,230,8.05546,9.2700622588,0,1016,1016.8,10,"0"
2013,2,15,6,33.08,39.02,30.02,88.37,,9.20624,10.5943568672,0,1015.9,1016.9,9,"1"
2013,2,15,7,33.98,39.02,30.92,88.42,220,8.05546,9.2700622588,0,1015.5,1016.3,9,"1"
2013,2,15,8,33.08,39.02,30.92,91.66,,8.05546,9.2700622588,0,1015.5,1016.5,9,"1"
2013,2,15,9,33.98,37.94,30.92,88.42,220,8.05546,9.2700622588,0,1015.9,1016.6,9,"1"
2013,2,15,10,33.98,37.94,30.02,85.24,220,5.7539,6.621473042,0,1015.5,1016.3,9,"1"
2013,2,15,11,33.08,37.94,30.02,88.37,220,5.7539,6.621473042,0,1015.5,1016.3,9,"1"
2013,2,15,12,35.96,39.02,33.08,85.43,230,10.35702,11.9186514756,0,1016.2,1016.9,9,"1"
2013,2,15,13,39.02,39.92,33.98,79.12,230,10.35702,11.9186514756,0,1016.3,1017.2,8,"1"
2013,2,15,14,41,42.98,35.06,79.21,220,9.20624,10.5943568672,0,1016.2,1017.2,8,"1"
2013,2,15,15,42.98,46.04,33.98,70.3,230,10.35702,11.9186514756,0,1016.2,1017.1,10,"1"
2013,2,15,16,44.06,48.92,35.96,72.98,240,8.05546,9.2700622588,0,1015.5,1016.6,10,"1"
2013,2,15,17,46.94,51.98,33.98,60.47,240,10.35702,11.9186514756,0,1014.6,1015.6,10,"1"
2013,2,15,18,48.02,55.94,33.98,58.07,230,13.80936,15.8915353008,0,1013.6,1015,10,"1"
2013,2,15,19,48.02,55.94,37.94,67.92,220,13.80936,15.8915353008,0,1013.1,1014.3,10,"1"
2013,2,15,20,46.04,53.06,37.04,70.64,180,11.5078,13.242946084,0,1013,1014.1,10,"1"
2013,2,15,21,44.06,53.96,35.96,72.98,240,11.5078,13.242946084,0,1013.1,1014.1,10,"1"
2013,2,15,22,42.08,42.08,35.96,78.74,170,11.5078,13.242946084,0,1014,1014,10,"1"
2013,2,15,23,42.98,42.98,35.06,73.39,180,11.5078,13.242946084,0,1013.9,1013.9,10,"1"
2013,2,16,5,39.02,42.08,33.98,81.95,320,14.96014,17.2158299092,0,1014.5,1015,10,"1"
2013,2,16,6,37.04,39.02,33.98,88.57,340,16.11092,18.5401245176,0.01,1014.3,1014.5,10,"1"
2013,2,16,7,37.04,37.94,33.98,88.57,350,12.65858,14.5672406924,0.02,,,10,"1"
2013,2,16,8,35.96,37.04,33.98,88.57,360,11.5078,13.242946084,0.01,1013.5,1013.8,10,"1"
2013,2,16,9,35.06,35.96,32,85.37,30,11.5078,13.242946084,0,1013.5,1013.9,10,"1"
2013,2,16,10,35.06,35.6,32,86.59,360,12.65858,14.5672406924,0,,,10,"1"
2013,2,16,11,33.8,35.06,32,93.03,360,11.5078,13.242946084,0,,,10,"1"
2013,2,16,12,33.98,35.06,32,92.36,350,12.65858,14.5672406924,0,1014.2,1014.6,10,"1"
2013,2,16,13,33.98,35.06,32,88.47,360,13.80936,15.8915353008,0,1014.2,1014.6,10,"1"
2013,2,16,14,35.06,35.96,30.02,78.79,360,13.80936,15.8915353008,0,1013.9,1014,10,"1"
2013,2,16,15,35.06,37.04,28.94,72.24,360,14.96014,17.2158299092,0,1013.7,1013.8,10,"1"
2013,2,16,16,35.96,37.04,28.04,69.63,10,11.5078,13.242946084,0,1013,1013.1,10,"1"
2013,2,16,17,37.04,39.92,26.96,61.63,360,11.5078,13.242946084,0,1012.3,1012.6,10,"1"
2013,2,16,18,37.04,39.92,24.08,56.48,320,9.20624,10.5943568672,0,1011.8,1011.8,10,"1"
2013,2,16,19,37.94,39.92,23,52.09,340,12.65858,14.5672406924,0,1010.8,1010.9,10,"1"
2013,2,16,20,37.04,37.94,21.02,50.14,350,11.5078,13.242946084,0,1011.1,1011.2,10,"1"
2013,2,16,21,35.96,37.04,21.02,54.21,360,18.41248,21.1887137344,0,1010.6,1010.8,10,"1"
2013,2,16,22,35.96,35.96,17.06,45.76,340,19.56326,22.5130083428,0,1010.4,1010.4,10,"0"
2013,2,16,23,35.96,35.96,17.96,47.57,350,16.11092,18.5401245176,0,1010,1010,10,"1"
2013,2,17,5,30.02,30.92,12.02,44.92,360,21.86482,25.1615975596,0,1005.9,1006.7,10,"0"
2013,2,17,6,30.02,30.02,10.94,44.41,360,21.86482,25.1615975596,0,1005.9,1006.7,10,"1"
2013,2,17,7,28.94,30.02,10.94,46.41,350,25.31716,29.1344813848,0,1005.2,1005.9,10,"1"
2013,2,17,8,28.04,28.94,10.94,46.41,350,26.46794,30.4587759932,0,1005.1,1005.6,10,"1"
2013,2,17,9,28.04,28.94,10.04,46.26,350,23.0156,26.485892168,0,1004.6,1005.1,10,"1"
2013,2,17,10,28.04,28.94,10.04,46.26,340,21.86482,25.1615975596,0,1004.5,1005.2,10,"1"
2013,2,17,11,26.96,28.04,8.06,42.32,330,21.86482,25.1615975596,0,1004.4,1005.1,10,"0"
2013,2,17,12,28.04,28.04,8.06,42.32,330,21.86482,25.1615975596,0,1004.9,1005.6,10,"1"
2013,2,17,13,28.04,28.04,6.08,38.69,320,24.16638,27.8101867764,0,1004.3,1005.2,10,"1"
2013,2,17,14,28.04,30.02,5,36.83,320,27.61872,31.7830706016,0,1004.6,1005.7,10,"1"
2013,2,17,15,28.94,30.92,5,35.5,320,31.07106,35.7559544268,0,1004.8,1005.9,10,"1"
2013,2,17,16,30.02,33.08,5,33.97,320,33.37262,38.4045436436,0,1005.4,1006.2,10,"1"
2013,2,17,17,30.92,33.98,3.92,31.16,320,27.61872,31.7830706016,0,1005.4,1006.3,10,"1"
2013,2,17,18,30.92,33.08,6.08,34.4,320,27.61872,31.7830706016,0,1006,1006.9,10,"1"
2013,2,17,19,30.92,32,3.92,31.16,310,29.92028,34.4316598184,0,1006.6,1007.4,10,"1"
2013,2,17,20,30.02,30.92,6.08,35.68,310,32.22184,37.0802490352,0,1007.2,1008,10,"1"
2013,2,17,21,28.04,28.94,3.92,33.78,310,29.92028,34.4316598184,0,1008.3,1009.1,10,"1"
2013,2,17,22,26.06,26.06,6.98,43.74,310,32.22184,37.0802490352,0,1009.9,1010.3,10,"1"
2013,2,17,23,24.98,24.98,-0.94,31.72,300,27.61872,31.7830706016,0,1011.4,1011.4,10,"0"
2013,2,18,5,19.04,19.94,1.94,44.88,310,25.31716,29.1344813848,0,1016.6,1017.3,10,"0"
2013,2,18,6,19.04,19.94,3.02,47.19,310,25.31716,29.1344813848,0,1016.8,1017.5,10,"1"
2013,2,18,7,17.96,19.94,3.92,49.19,300,24.16638,27.8101867764,0,1017.6,1018.2,10,"1"
2013,2,18,8,17.96,19.04,3.92,51.11,300,26.46794,30.4587759932,0,1018.1,1019.1,10,"1"
2013,2,18,9,17.06,19.04,3.92,51.11,310,25.31716,29.1344813848,0,1019.1,1020.2,10,"1"
2013,2,18,10,17.06,19.04,3.92,51.11,300,24.16638,27.8101867764,0,1020.5,1021.6,10,"1"
2013,2,18,11,17.06,19.94,5,51.68,310,28.7695,33.10736521,0,1021.4,1022.4,10,"1"
2013,2,18,12,19.04,19.94,3.92,51.11,300,20.71404,23.8373029512,0,1022.4,1023.2,10,"1"
2013,2,18,13,19.94,21.92,3.92,49.19,300,20.71404,23.8373029512,0,1023.4,1023.9,10,"1"
2013,2,18,14,23,24.98,3.02,41.45,300,19.56326,22.5130083428,0,1023.7,1024.3,10,"1"
2013,2,18,15,26.06,28.04,5,39.96,300,19.56326,22.5130083428,0,1023.9,1024.5,10,"1"
2013,2,18,16,28.94,30.92,6.08,37.29,290,17.2617,19.864419126,0,1023.7,1024.2,10,"1"
2013,2,18,17,30.92,33.08,3.92,31.16,290,20.71404,23.8373029512,0,1023.1,1023.5,10,"1"
2013,2,18,18,33.08,35.06,3.92,28.57,310,14.96014,17.2158299092,0,1022.2,1022.7,10,"1"
2013,2,18,19,35.06,37.04,3.92,26.39,310,14.96014,17.2158299092,0,1021.8,1022.3,10,"1"
2013,2,18,20,35.96,37.04,3.92,25.47,280,12.65858,14.5672406924,0,1021.8,1022.4,10,"1"
2013,2,18,21,35.06,35.96,5,26.76,270,16.11092,18.5401245176,0,1022.1,1022.8,10,"1"
2013,2,18,22,33.08,33.08,6.98,32.85,260,12.65858,14.5672406924,0,1023,1023,10,"1"
2013,2,18,23,32,32,12.02,43,250,11.5078,13.242946084,0,1023.6,1023.6,10,"0"
2013,2,19,5,30.92,33.98,15.98,51.15,210,9.20624,10.5943568672,0,1022.5,1023.3,10,"0"
2013,2,19,6,30.92,33.98,15.98,51.15,210,10.35702,11.9186514756,0,1022,1022.8,10,"1"
2013,2,19,7,30.92,33.08,17.96,58.21,210,10.35702,11.9186514756,0,1020.9,1021.6,10,"1"
2013,2,19,8,30.02,35.06,23,61.08,210,11.5078,13.242946084,0,1020.3,1021,10,"1"
2013,2,19,9,30.92,33.98,23,72.12,230,8.05546,9.2700622588,0,1020.1,1020.9,10,"1"
2013,2,19,10,32,33.98,26.96,75.2,210,9.20624,10.5943568672,0,1018.8,1019.4,10,"1"
2013,2,19,11,33.08,35.96,26.96,69.51,210,11.5078,13.242946084,0,1018,1019,10,"1"
2013,2,19,12,35.06,39.92,30.92,69.96,,13.80936,15.8915353008,0,1018.1,1018.9,10,"1"
2013,2,19,13,37.04,41,30.92,67.09,190,14.96014,17.2158299092,0,1017.2,1018.1,10,"1"
2013,2,19,14,41,42.08,32,67.22,180,16.11092,18.5401245176,0,1016,1017.2,10,"1"
2013,2,19,15,44.06,44.06,33.08,65.07,170,21.86482,25.1615975596,0,1014.9,1016,10,"1"
2013,2,19,16,44.96,48.92,35.06,68.05,200,20.71404,23.8373029512,0,1013.6,1015,10,"1"
2013,2,19,17,44.6,44.96,35.96,70.52,220,21.86482,25.1615975596,0,,,10,"1"
2013,2,19,18,42.08,44.96,37.94,85.13,200,13.80936,15.8915353008,0.05,1011.1,1012.2,10,"1"
2013,2,19,19,42.08,44.6,39.2,88.81,180,20.71404,23.8373029512,0.03,,,9,"1"
2013,2,19,20,42.08,44.96,42.08,91.98,170,17.2617,19.864419126,0.03,1007.4,1008.4,10,"1"
2013,2,19,21,42.98,46.94,42.98,92.65,200,21.86482,25.1615975596,0.02,,,10,"1"
2013,2,19,22,42.8,42.8,41,93.3,200,19.56326,22.5130083428,0.02,,,7,"1"
2013,2,19,23,42.8,42.8,39.2,86.99,210,9.20624,10.5943568672,0.01,,,7,"1"
2013,2,20,5,35.96,39.02,21.92,56.32,290,24.16638,27.8101867764,0,1006.3,1007.1,10,"0"
2013,2,20,6,35.06,37.04,21.92,58.37,280,18.41248,21.1887137344,0,1006.6,1007.3,10,"1"
2013,2,20,7,33.98,35.96,21.92,60.93,290,19.56326,22.5130083428,0,1006.9,1007.7,10,"1"
2013,2,20,8,32,35.06,19.94,58.08,290,21.86482,25.1615975596,0,1007.2,1007.9,10,"1"
2013,2,20,9,30.92,33.08,15.08,51.38,290,24.16638,27.8101867764,0,1008,1008.5,10,"1"
2013,2,20,10,30.92,32,15.08,51.38,280,20.71404,23.8373029512,0,1008.6,1009.1,10,"1"
2013,2,20,11,30.92,32,15.98,53.44,290,18.41248,21.1887137344,0,1009.5,1010,10,"1"
2013,2,20,12,30.92,32,15.08,49.19,280,25.31716,29.1344813848,0,1010.2,1010.9,10,"1"
2013,2,20,13,30.92,32,10.94,41.13,290,23.0156,26.485892168,0,1010.7,1011.4,10,"1"
2013,2,20,14,30.92,33.08,10.94,40.99,300,26.46794,30.4587759932,0,1010.9,1011.5,10,"1"
2013,2,20,15,32,33.08,12.92,42.84,280,24.16638,27.8101867764,0,1010.7,1011.4,10,"1"
2013,2,20,16,30.92,32,10.94,42.82,310,21.86482,25.1615975596,0,1010.4,1011.2,10,"1"
2013,2,20,17,30.92,33.08,8.96,37.63,280,19.56326,22.5130083428,0,1010.4,1010.9,10,"1"
2013,2,20,18,32,33.08,10.04,37.7,300,23.0156,26.485892168,0,1010.4,1011.1,10,"1"
2013,2,20,19,32,32,8.06,36.03,280,26.46794,30.4587759932,0,1010.7,1011.2,10,"1"
2013,2,20,20,30.92,32,8.06,37.63,280,27.61872,31.7830706016,0,1011.4,1011.8,10,"1"
2013,2,20,21,30.02,30.92,8.96,39.19,290,20.71404,23.8373029512,0,1011.7,1012.4,10,"1"
2013,2,20,22,30.02,30.02,6.98,37.17,280,21.86482,25.1615975596,0,1013,1013,10,"0"
2013,2,20,23,30.02,30.02,8.96,40.65,280,24.16638,27.8101867764,0,1014,1014,10,"0"
2013,2,21,6,24.08,26.06,10.04,54.51,300,16.11092,18.5401245176,0,1015.3,1015.9,10,"1"
2013,2,21,7,24.98,26.06,10.04,52.5,290,18.41248,21.1887137344,0,1015.3,1015.8,10,"1"
2013,2,21,8,24.98,26.06,10.04,52.5,300,18.41248,21.1887137344,0,1015.1,1015.7,10,"1"
2013,2,21,9,24.98,26.06,10.94,52.25,300,18.41248,21.1887137344,0,1015.5,1016,10,"1"
2013,2,21,10,26.06,26.06,10.04,50.2,310,18.41248,21.1887137344,0,1015.5,1016.4,10,"1"
2013,2,21,11,26.06,26.06,10.04,50.2,320,21.86482,25.1615975596,0,1016.2,1016.7,10,"1"
2013,2,21,12,26.96,26.96,10.04,48.36,310,17.2617,19.864419126,0,1016.2,1017.1,10,"1"
2013,2,21,13,28.04,28.94,10.04,46.26,300,23.0156,26.485892168,0,1016.1,1016.9,10,"1"
2013,2,21,14,30.02,30.92,10.94,44.41,290,27.61872,31.7830706016,0,1016,1016.4,10,"1"
2013,2,21,15,30.92,33.08,10.04,41.13,290,27.61872,31.7830706016,0,1016.2,1016.7,10,"1"
2013,2,21,16,32,35.06,12.92,44.74,300,28.7695,33.10736521,0,1015.8,1016.6,10,"1"
2013,2,21,17,33.08,35.06,12.92,42.84,320,27.61872,31.7830706016,0,1015.5,1015.9,10,"1"
2013,2,21,18,33.08,35.96,12.92,42.84,310,26.46794,30.4587759932,0,1015.7,1016.4,10,"1"
2013,2,21,19,33.98,35.96,14,43.33,320,24.16638,27.8101867764,0,1015.8,1016.8,10,"1"
2013,2,21,20,33.98,35.96,14,43.33,320,25.31716,29.1344813848,0,1016.5,1017.1,10,"1"
2013,2,21,21,33.08,33.98,12.92,42.84,320,23.0156,26.485892168,0,1018,1018.9,10,"1"
2013,2,21,22,30.92,30.92,10.94,42.82,320,21.86482,25.1615975596,0,1019.1,1019.1,10,"1"
2013,2,21,23,28.94,28.94,10.94,46.41,330,24.16638,27.8101867764,0,1020.2,1020.2,10,"0"
2013,2,22,5,24.98,26.96,15.08,60.41,360,16.11092,18.5401245176,0,1025.1,1025.6,10,"0"
2013,2,22,6,24.98,26.96,15.98,62.83,360,16.11092,18.5401245176,0,1025.1,1025.5,10,"1"
2013,2,22,7,24.98,26.96,15.98,62.83,350,13.80936,15.8915353008,0,1026,1026.6,10,"1"
2013,2,22,8,24.08,26.96,17.06,68.09,360,13.80936,15.8915353008,0,1026.4,1026.5,10,"1"
2013,2,22,9,23,26.96,17.06,71.24,10,10.35702,11.9186514756,0,1027.3,1027.3,10,"1"
2013,2,22,10,26.06,26.96,17.06,68.33,360,11.5078,13.242946084,0,1027.9,1028.2,10,"1"
2013,2,22,11,26.06,26.96,17.96,71.04,10,9.20624,10.5943568672,0,1029,1029.2,10,"1"
2013,2,22,12,28.04,28.04,19.04,68.57,30,10.35702,11.9186514756,0,1029.2,1029.4,10,"1"
2013,2,22,13,28.94,30.02,19.04,66.09,40,10.35702,11.9186514756,0,1029.4,1029.7,10,"1"
2013,2,22,14,28.94,30.92,19.04,63.24,40,9.20624,10.5943568672,0,1029,1029.4,10,"1"
2013,2,22,15,32,35.06,19.04,58.37,70,11.5078,13.242946084,0,1029,1029.2,10,"1"
2013,2,22,16,33.08,35.96,19.94,55.89,60,9.20624,10.5943568672,0,1028.6,1028.9,10,"1"
2013,2,22,17,33.98,37.94,19.94,53.91,,8.05546,9.2700622588,0,1027.8,1028.1,10,"1"
2013,2,22,18,35.06,37.94,21.02,56.18,130,9.20624,10.5943568672,0,1026.8,1027.2,10,"1"
2013,2,22,19,35.96,37.94,23,54.51,,10.35702,11.9186514756,0,1026.4,1027,10,"1"
2013,2,22,20,35.06,37.04,24.98,61.35,170,9.20624,10.5943568672,0,1026.6,1027.2,10,"1"
2013,2,22,21,35.06,35.96,26.06,66.97,160,8.05546,9.2700622588,0,1026.8,1027.4,10,"1"
2013,2,22,22,35.96,35.96,26.06,66.97,100,5.7539,6.621473042,0,1027.5,1027.5,10,"1"
2013,2,22,23,35.6,35.6,26.6,69.46,110,6.90468,7.9457676504,0,,,10,"0"
2013,2,23,5,35.96,39.02,33.08,79.05,130,5.7539,6.621473042,0,1025,1025.7,10,"0"
2013,2,23,6,37.04,37.4,33.8,86.69,140,11.5078,13.242946084,0,,,10,"1"
2013,2,23,7,37.4,37.4,35.6,93.14,110,11.5078,13.242946084,0.01,,,10,"1"
2013,2,23,8,37.04,37.94,35.96,92.49,110,6.90468,7.9457676504,0,,,10,"1"
2013,2,23,9,35.06,37.94,37.04,96.52,100,9.20624,10.5943568672,0,1022,1022.7,10,"1"
2013,2,23,10,35.6,37.94,37.04,96.52,90,8.05546,9.2700622588,0,,,7,"1"
2013,2,23,11,35.06,39.02,37.04,96.52,90,9.20624,10.5943568672,0,1021.1,1021.7,9,"1"
2013,2,23,12,35.6,39.92,37.94,95.86,100,12.65858,14.5672406924,0,,,7,"1"
